date,actual_mean_temp,actual_min_temp,actual_max_temp,average_min_temp,average_max_temp,record_min_temp,record_max_temp,record_min_temp_year,record_max_temp_year,actual_precipitation,average_precipitation,record_precipitation,station,city
2014-12-09,2.2,0,3.9,-3.3,5,-26.1,18.3,1876,1952,0.01,0.11,1.39,KIND,Indianapolis
2014-12-10,0.6,-1.1,1.7,-3.3,4.4,-22.2,18.9,1917,1971,0,0.1,1.37,KIND,Indianapolis
2014-12-11,-0.6,-3.9,2.8,-3.9,4.4,-22.8,18.9,1977,1931,0,0.1,1.87,KIND,Indianapolis
2014-12-12,-1.7,-5.6,1.7,-3.9,4.4,-21.7,17.2,1962,1927,0,0.1,1.06,KIND,Indianapolis
2014-12-13,4.4,1.1,7.8,-3.9,3.9,-20,18.3,1962,1975,0,0.1,1.73,KIND,Indianapolis
2014-12-14,7.2,5,8.9,-3.9,3.9,-20,20,1901,1984,0,0.09,2.12,KIND,Indianapolis
2014-12-15,6.1,5,6.7,-4.4,3.9,-23.3,20.6,1951,1948,0.01,0.1,1.45,KIND,Indianapolis
2014-12-16,3.9,-0.6,7.8,-4.4,3.3,-26.1,18.3,1951,1948,0.19,0.1,0.81,KIND,Indianapolis
2014-12-17,-2.8,-5,-0.6,-4.4,3.3,-23.3,17.8,1989,1984,0,0.1,1.64,KIND,Indianapolis
2014-12-18,-3.9,-5.6,-2.8,-4.4,3.3,-23.3,18.3,1884,1877,0,0.09,2.05,KIND,Indianapolis
2014-12-19,-4.4,-7.2,-1.7,-5,3.3,-24.4,19.4,1884,1877,0,0.1,1.49,KIND,Indianapolis
2014-12-20,-1.7,-3.9,0,-5,2.8,-24.4,18.9,1963,1949,0,0.1,0.82,KIND,Indianapolis
2014-12-21,-2.2,-6.7,2.2,-5,2.8,-29.4,19.4,1989,1967,0,0.11,2.57,KIND,Indianapolis
2014-12-22,2.8,-2.8,7.8,-5,2.8,-30.6,16.1,1989,1949,0.04,0.11,1.62,KIND,Indianapolis
2014-12-23,10,7.2,12.8,-5,2.8,-26.1,17.8,1989,1933,0.17,0.11,1.71,KIND,Indianapolis
2014-12-24,4.4,1.1,7.2,-5.6,2.8,-27.2,20,1983,1889,0.52,0.1,1.54,KIND,Indianapolis
2014-12-25,2.2,-0.6,5,-5.6,2.2,-26.1,17.8,1983,1893,0.01,0.11,1.36,KIND,Indianapolis
2014-12-26,5,-1.1,11.1,-5.6,2.2,-20.6,19.4,1983,1875,0,0.11,1.22,KIND,Indianapolis
2014-12-27,4.4,0.6,7.8,-5.6,2.2,-21.7,20,1925,2008,0.2,0.1,1.95,KIND,Indianapolis
2014-12-28,-2.2,-5.6,0.6,-5.6,2.2,-25,18.3,1924,1984,0,0.1,2.02,KIND,Indianapolis
2014-12-29,-1.7,-6.7,2.8,-5.6,2.2,-25,18.9,1880,1889,0,0.1,1.36,KIND,Indianapolis
2014-12-30,-5,-9.4,-0.6,-6.1,2.2,-25.6,19.4,1983,1965,0,0.1,1.94,KIND,Indianapolis
2014-12-31,-8.9,-12.8,-5,-6.1,2.2,-22.8,20,1967,1951,0,0.1,1.62,KIND,Indianapolis
2015-01-01,-3.3,-7.8,1.1,-6.1,2.2,-24.4,20.6,1968,1876,0,0.1,3.81,KIND,Indianapolis
2015-01-02,0,-3.9,3.9,-6.1,2.2,-24.4,18.3,1887,2006,0,0.1,1.58,KIND,Indianapolis
2015-01-03,6.1,0.6,11.1,-6.1,2.2,-30,18.3,1879,1950,0.79,0.1,2.82,KIND,Indianapolis
2015-01-04,-2.2,-11.1,6.7,-6.1,2.2,-26.1,18.9,1879,1998,0.01,0.1,2.44,KIND,Indianapolis
2015-01-05,-12.8,-15.6,-10,-6.1,1.7,-31.7,16.1,1884,1955,0.11,0.1,2.7,KIND,Indianapolis
2015-01-06,-10,-12.8,-7.2,-6.1,1.7,-28.9,17.2,1884,2008,0.08,0.09,1.48,KIND,Indianapolis
2015-01-07,-16.1,-21.1,-11.1,-6.1,1.7,-27.2,20,1970,2008,0,0.09,1.58,KIND,Indianapolis
2015-01-08,-13.9,-21.7,-6.7,-6.1,1.7,-25,17.2,1970,1965,0,0.1,1.41,KIND,Indianapolis
2015-01-09,-11.7,-17.2,-6.1,-6.1,1.7,-27.8,18.9,1875,1880,0,0.09,1.15,KIND,Indianapolis
2015-01-10,-11.7,-19.4,-4.4,-6.7,1.7,-26.7,16.7,1982,1975,0,0.09,1.29,KIND,Indianapolis
2015-01-11,-2.2,-6.1,1.1,-6.7,1.7,-26.7,21.1,1977,1890,0.43,0.08,1.16,KIND,Indianapolis
2015-01-12,-3.9,-7.2,-0.6,-6.7,1.7,-28.3,20.6,1918,1890,0.19,0.09,1.28,KIND,Indianapolis
2015-01-13,-8.9,-13.3,-5,-6.7,1.7,-23.3,17.8,1997,1950,0,0.09,1.47,KIND,Indianapolis
2015-01-14,-10.6,-15,-6.1,-6.7,1.7,-21.7,18.3,1957,1928,0,0.08,1.77,KIND,Indianapolis
2015-01-15,-3.9,-10.6,2.2,-6.7,1.7,-27.2,18.9,1972,1932,0,0.08,1.68,KIND,Indianapolis
2015-01-16,0,-6.1,5.6,-6.7,1.7,-28.9,18.9,1972,1990,0,0.08,1.42,KIND,Indianapolis
2015-01-17,3.9,-2.8,10.6,-6.7,1.7,-28.9,19.4,1977,1952,0,0.09,1.11,KIND,Indianapolis
2015-01-18,2.2,-2.2,6.7,-6.7,1.7,-30,17.8,1994,1929,0.01,0.08,1.96,KIND,Indianapolis
2015-01-19,1.7,-5,8.3,-6.7,1.7,-32.8,20.6,1994,1907,0,0.08,0.94,KIND,Indianapolis
2015-01-20,4.4,-1.1,10,-6.7,2.2,-30,21.1,1985,1906,0,0.08,1.26,KIND,Indianapolis
2015-01-21,2.8,-1.1,6.1,-6.7,2.2,-29.4,20,1984,1906,0,0.08,2.25,KIND,Indianapolis
2015-01-22,-0.6,-2.2,0.6,-6.7,2.2,-27.2,17.8,1936,1964,0,0.07,1.87,KIND,Indianapolis
2015-01-23,-1.7,-4.4,1.1,-6.7,2.2,-27.8,19.4,1936,1909,0,0.08,0.9,KIND,Indianapolis
2015-01-24,-1.1,-6.7,3.9,-6.7,2.2,-26.7,21.1,1963,1967,0,0.08,1.06,KIND,Indianapolis
2015-01-25,-1.7,-6.7,2.8,-6.7,2.2,-25.6,21.7,1897,1950,0.04,0.08,0.92,KIND,Indianapolis
2015-01-26,-5.6,-8.3,-3.3,-6.7,2.2,-24.4,19.4,1897,1944,0,0.08,1.41,KIND,Indianapolis
2015-01-27,-3.9,-6.7,-1.7,-6.1,2.2,-23.3,18.9,1936,1916,0.01,0.08,1.14,KIND,Indianapolis
2015-01-28,-3.9,-9.4,1.1,-6.1,2.2,-27.8,18.3,1963,2002,0,0.08,2,KIND,Indianapolis
2015-01-29,3.3,-1.1,7.2,-6.1,2.2,-25,18.9,1873,2002,0,0.08,1.5,KIND,Indianapolis
2015-01-30,-3.3,-6.7,-0.6,-6.1,2.2,-23.9,18.3,1966,2013,0.01,0.08,1.47,KIND,Indianapolis
2015-01-31,-3.3,-8.9,2.2,-6.1,2.8,-23.9,18.9,2004,1917,0.13,0.08,1.26,KIND,Indianapolis
2015-02-01,-1.1,-2.8,0.6,-6.1,2.8,-23.9,17.2,1951,1911,0.29,0.08,1.21,KIND,Indianapolis
2015-02-02,-6.7,-10.6,-2.8,-6.1,2.8,-28.3,15,1951,1911,0.01,0.09,1.24,KIND,Indianapolis
2015-02-03,-3.3,-8.9,2.2,-6.1,2.8,-23.9,16.7,1996,1992,0,0.08,2.5,KIND,Indianapolis
2015-02-04,-1.7,-9.4,5.6,-6.1,2.8,-24.4,20.6,1996,1890,0.07,0.08,1.68,KIND,Indianapolis
2015-02-05,-9.4,-15,-4.4,-5.6,2.8,-26.7,18.9,1979,1927,0,0.09,1.83,KIND,Indianapolis
2015-02-06,-3.9,-11.1,2.8,-5.6,3.3,-24.4,17.8,1977,1925,0,0.07,1.14,KIND,Indianapolis
2015-02-07,5.6,-2.2,12.8,-5.6,3.3,-23.9,18.9,1977,1925,0,0.08,1.53,KIND,Indianapolis
2015-02-08,8.3,2.2,13.9,-5.6,3.3,-25.6,20,1895,1937,0,0.08,0.78,KIND,Indianapolis
2015-02-09,-0.6,-3.3,2.2,-5.6,3.3,-27.8,18.9,1899,1943,0,0.08,2.04,KIND,Indianapolis
2015-02-10,-2.8,-7.8,2.2,-5,3.9,-29.4,22.8,1982,1932,0,0.09,1.56,KIND,Indianapolis
2015-02-11,0,-3.9,3.9,-5,3.9,-22.8,23.9,1885,1999,0,0.08,1.87,KIND,Indianapolis
2015-02-12,-6.7,-10.6,-2.8,-5,3.9,-23.3,18.9,1899,1984,0,0.08,2.67,KIND,Indianapolis
2015-02-13,-6.7,-12.8,-0.6,-5,3.9,-27.2,19.4,1899,1938,0,0.08,1.48,KIND,Indianapolis
2015-02-14,-7.8,-14.4,-1.1,-4.4,4.4,-25.6,18.3,1905,1954,0,0.09,1.37,KIND,Indianapolis
2015-02-15,-11.1,-15.6,-6.7,-4.4,4.4,-22.2,22.2,1875,1954,0,0.08,1.5,KIND,Indianapolis
2015-02-16,-11.7,-14.4,-8.9,-4.4,4.4,-21.7,22.2,1943,1883,0.14,0.08,1.58,KIND,Indianapolis
2015-02-17,-10,-17.2,-3.3,-4.4,5,-22.8,20.6,1903,1911,0.01,0.08,0.91,KIND,Indianapolis
2015-02-18,-12.8,-17.8,-8.3,-3.9,5,-23.9,18.9,1936,1961,0.07,0.08,1.58,KIND,Indianapolis
2015-02-19,-16.7,-20.6,-12.8,-3.9,5,-22.2,20.6,1979,1930,0,0.08,1.21,KIND,Indianapolis
2015-02-20,-14.4,-21.1,-7.8,-3.9,5.6,-22.2,19.4,1885,1983,0,0.08,3.02,KIND,Indianapolis
2015-02-21,-3.3,-8.9,1.7,-3.3,5.6,-20,20,1963,1930,0.47,0.08,1.53,KIND,Indianapolis
2015-02-22,-5.6,-9.4,-1.7,-3.3,6.1,-22.8,21.1,1963,1922,0,0.08,2.09,KIND,Indianapolis
2015-02-23,-11.7,-16.1,-7.2,-3.3,6.1,-18.3,21.7,1889,2000,0.01,0.09,1.1,KIND,Indianapolis
2015-02-24,-12.2,-21.1,-3.9,-3.3,6.1,-21.1,21.7,2015,2000,0,0.08,1.05,KIND,Indianapolis
2015-02-25,-4.4,-10,0.6,-2.8,6.7,-21.7,24.4,1900,2000,0,0.09,2.35,KIND,Indianapolis
2015-02-26,-8.9,-13.9,-3.9,-2.8,6.7,-21.1,20,1963,1998,0.04,0.09,2.49,KIND,Indianapolis
2015-02-27,-12.2,-16.7,-7.8,-2.8,7.2,-21.7,22.8,1963,1996,0,0.09,1.11,KIND,Indianapolis
2015-02-28,-8.9,-13.9,-3.9,-2.2,7.2,-16.7,20,1993,1895,0.23,0.09,1.17,KIND,Indianapolis
2015-03-01,-2.8,-5.6,-0.6,-2.2,7.2,-20,21.7,1960,1976,0.53,0.1,1.9,KIND,Indianapolis
2015-03-02,-4.4,-10,1.1,-2.2,7.8,-21.7,23.3,1980,1992,0,0.09,1.56,KIND,Indianapolis
2015-03-03,0.6,-3.3,4.4,-1.7,7.8,-20.6,25,1943,1992,0.28,0.09,2.01,KIND,Indianapolis
2015-03-04,-2.8,-7.2,1.7,-1.7,8.3,-16.7,25.6,1873,1983,0.07,0.1,3,KIND,Indianapolis
2015-03-05,-8.9,-13.3,-5,-1.7,8.3,-18.3,23.9,1978,1956,0,0.1,3.06,KIND,Indianapolis
2015-03-06,-8.9,-16.7,-1.1,-1.1,8.3,-21.1,23.9,1960,1973,0,0.11,1.21,KIND,Indianapolis
2015-03-07,0,-6.1,5.6,-1.1,8.9,-18.3,25.6,1943,1974,0,0.11,1.45,KIND,Indianapolis
2015-03-08,3.3,-2.8,9.4,-1.1,8.9,-21.1,26.7,1943,1974,0,0.1,2.28,KIND,Indianapolis
2015-03-09,4.4,-0.6,8.9,-0.6,9.4,-18.3,22.2,1984,1878,0,0.11,1.61,KIND,Indianapolis
2015-03-10,7.2,4.4,9.4,-0.6,9.4,-13.3,23.3,1934,2009,0.4,0.11,2.54,KIND,Indianapolis
2015-03-11,9.4,1.1,17.8,-0.6,10,-16.1,25,1948,1990,0,0.1,2.01,KIND,Indianapolis
2015-03-12,7.8,-0.6,15.6,0,10,-20.6,24.4,1948,1990,0,0.11,1.97,KIND,Indianapolis
2015-03-13,8.9,5.6,11.7,0,10.6,-16.1,26.7,1960,2007,0.51,0.11,1.51,KIND,Indianapolis
2015-03-14,10.6,6.1,15,0,10.6,-12.2,27.2,1891,2012,0.43,0.11,3.02,KIND,Indianapolis
2015-03-15,9.4,0.6,18.3,0.6,10.6,-14.4,26.7,1975,2012,0,0.12,3.06,KIND,Indianapolis
2015-03-16,16.1,8.3,23.3,0.6,11.1,-16.1,26.1,1900,1945,0,0.11,1.36,KIND,Indianapolis
2015-03-17,8.3,0.6,15.6,0.6,11.1,-16.7,25,1900,2012,0,0.12,1.35,KIND,Indianapolis
2015-03-18,2.8,-2.8,7.8,1.1,11.7,-13.9,26.7,1941,2012,0,0.13,2.03,KIND,Indianapolis
2015-03-19,7.2,4.4,10,1.1,11.7,-13.9,27.8,1923,2012,0.02,0.12,1.9,KIND,Indianapolis
2015-03-20,6.7,3.9,8.9,1.1,12.2,-16.1,28.3,1885,2012,0.03,0.12,2.13,KIND,Indianapolis
2015-03-21,9.4,1.1,17.2,1.1,12.2,-11.7,28.9,1876,2012,0,0.12,1.06,KIND,Indianapolis
2015-03-22,6.7,2.2,11.1,1.7,12.2,-12.8,27.8,1888,1907,0,0.13,2.36,KIND,Indianapolis
2015-03-23,2.2,-1.1,5,1.7,12.8,-11.1,26.7,1885,1939,0.03,0.12,1.48,KIND,Indianapolis
2015-03-24,1.7,-3.3,6.7,1.7,12.8,-16.7,28.9,1974,1910,0.04,0.13,2.76,KIND,Indianapolis
2015-03-25,8.9,5.6,12.2,2.2,13.3,-15,27.2,1974,2007,0.63,0.13,4.7,KIND,Indianapolis
2015-03-26,4.4,1.1,7.2,2.2,13.3,-13.3,26.7,1955,1907,0.5,0.12,1.98,KIND,Indianapolis
2015-03-27,-2.2,-6.1,1.7,2.2,13.3,-11.7,28.9,1955,1910,0,0.13,2.27,KIND,Indianapolis
2015-03-28,-1.7,-8.3,4.4,2.8,13.9,-8.9,27.8,1934,1910,0,0.12,1.75,KIND,Indianapolis
2015-03-29,3.3,-4.4,10.6,2.8,13.9,-8.9,27.8,1887,1895,0.06,0.13,1.46,KIND,Indianapolis
2015-03-30,9.4,2.2,16.1,2.8,14.4,-8.3,27.8,1923,1986,0,0.13,1.56,KIND,Indianapolis
2015-03-31,12.2,6.7,17.2,3.3,14.4,-10.6,29.4,1923,1981,0,0.13,1.56,KIND,Indianapolis
2015-04-01,11.7,2.8,20.6,3.3,14.4,-6.7,27.8,1923,2010,0,0.13,2.85,KIND,Indianapolis
2015-04-02,16.7,11.1,22.2,3.3,15,-6.7,27.2,1961,2010,0.29,0.12,2.08,KIND,Indianapolis
2015-04-03,10,3.9,16.1,3.9,15,-6.1,28.9,1879,2012,0.11,0.11,1.92,KIND,Indianapolis
2015-04-04,6.1,-1.1,12.8,3.9,15,-5,26.7,1975,1929,0,0.12,1.48,KIND,Indianapolis
2015-04-05,9.4,1.1,17.8,3.9,15.6,-6.7,28.9,1995,1988,0,0.12,1.87,KIND,Indianapolis
2015-04-06,12.8,8.3,16.7,4.4,15.6,-5.6,28.3,1979,2010,0,0.12,1.9,KIND,Indianapolis
2015-04-07,16.1,13.3,18.9,4.4,16.1,-7.2,28.3,1982,2001,0.32,0.12,2.08,KIND,Indianapolis
2015-04-08,17.8,12.8,22.2,4.4,16.1,-7.8,28.3,1972,2001,0.74,0.13,2.15,KIND,Indianapolis
2015-04-09,21.7,16.1,26.7,5,16.1,-7.8,28.9,1997,2001,0.24,0.13,1.26,KIND,Indianapolis
2015-04-10,13.3,5.6,20.6,5,16.7,-5,28.9,1989,1930,0.04,0.13,1.97,KIND,Indianapolis
2015-04-11,10,3.3,16.7,5,16.7,-4.4,31.7,1973,1930,0,0.12,1.72,KIND,Indianapolis
2015-04-12,13.9,6.1,21.1,5.6,16.7,-6.7,30,1940,1930,0,0.12,0.8,KIND,Indianapolis
2015-04-13,17.8,13.3,21.7,5.6,17.2,-7.8,30,1950,1941,0.04,0.12,1.13,KIND,Indianapolis
2015-04-14,14.4,10.6,17.8,5.6,17.2,-4.4,29.4,1943,1883,0,0.13,1.55,KIND,Indianapolis
2015-04-15,14.4,7.8,20.6,6.1,17.2,-4.4,28.9,1928,2002,0.07,0.12,1.42,KIND,Indianapolis
2015-04-16,16.1,11.7,20,6.1,17.8,-6.1,30.6,1875,1896,0.2,0.12,2.08,KIND,Indianapolis
2015-04-17,16.1,7.8,24.4,6.1,17.8,-7.2,30.6,1875,1896,0,0.13,1.9,KIND,Indianapolis
2015-04-18,17.8,10.6,24.4,6.7,17.8,-7.2,30.6,1875,1977,0,0.13,2.29,KIND,Indianapolis
2015-04-19,16.7,13.3,19.4,6.7,18.3,-5,29.4,1983,2002,0.93,0.13,3.06,KIND,Indianapolis
2015-04-20,11.1,7.2,14.4,6.7,18.3,-5,29.4,1897,1915,0.3,0.12,2.66,KIND,Indianapolis
2015-04-21,11.1,5,16.7,7.2,18.3,-2.2,28.9,1907,1985,0,0.13,1.85,KIND,Indianapolis
2015-04-22,6.7,2.8,10,7.2,18.9,-2.8,29.4,1936,1960,0.1,0.13,2.34,KIND,Indianapolis
2015-04-23,7.2,0,13.9,7.2,18.9,-3.3,31.1,1986,1925,0,0.13,1.46,KIND,Indianapolis
2015-04-24,8.3,0,16.7,7.8,18.9,-2.2,32.2,1910,1925,0,0.13,1.65,KIND,Indianapolis
2015-04-25,10,6.7,13.3,7.8,19.4,-2.8,30.6,1919,1915,0.62,0.14,2.56,KIND,Indianapolis
2015-04-26,9.4,3.9,14.4,7.8,19.4,-0.6,30.6,1976,1915,0,0.13,1.48,KIND,Indianapolis
2015-04-27,8.3,1.7,14.4,8.3,19.4,-1.1,28.9,1976,1962,0,0.13,1.56,KIND,Indianapolis
2015-04-28,10.6,3.9,17.2,8.3,20,-2.2,30,1976,1894,0,0.14,1.71,KIND,Indianapolis
2015-04-29,12.2,5,19.4,8.3,20,-0.6,30,1976,1942,0,0.14,1.71,KIND,Indianapolis
2015-04-30,11.7,6.7,16.1,8.9,20,-0.6,32.2,1948,1942,0,0.14,1.66,KIND,Indianapolis
2015-05-01,12.8,3.9,21.7,8.9,20,-1.7,31.7,1963,1942,0,0.16,1.76,KIND,Indianapolis
2015-05-02,16.7,9.4,23.9,8.9,20.6,-0.6,30.6,1961,1959,0,0.15,2.93,KIND,Indianapolis
2015-05-03,18.9,11.7,25.6,9.4,20.6,-1.7,30,2005,1949,0,0.16,1.56,KIND,Indianapolis
2015-05-04,19.4,14.4,24.4,9.4,20.6,-1.1,31.1,1976,1949,0.13,0.16,1.47,KIND,Indianapolis
2015-05-05,22.8,16.7,28.3,9.4,21.1,1.7,33.3,1957,1952,0,0.16,1.79,KIND,Indianapolis
2015-05-06,23.3,16.1,30,9.4,21.1,-0.6,31.7,1968,1949,0,0.16,2.56,KIND,Indianapolis
2015-05-07,23.9,17.8,30,10,21.1,-0.6,30.6,1974,1926,0,0.16,2.1,KIND,Indianapolis
2015-05-08,23.3,17.2,29.4,10,21.1,-0.6,32.2,1976,1896,0,0.16,2.34,KIND,Indianapolis
2015-05-09,22.8,18.9,26.7,10,21.7,-1.7,33.9,1947,1895,0.05,0.16,1.08,KIND,Indianapolis
2015-05-10,23.3,17.8,28.3,10.6,21.7,-2.2,33.3,1966,1896,0.05,0.16,1.92,KIND,Indianapolis
2015-05-11,21.1,16.1,25.6,10.6,21.7,-0.6,31.7,1945,1896,0.06,0.17,1.95,KIND,Indianapolis
2015-05-12,13.9,10,17.8,10.6,22.2,0.6,31.1,1976,1881,0,0.17,2.15,KIND,Indianapolis
2015-05-13,12.8,6.1,19.4,11.1,22.2,1.7,31.1,1878,1956,0,0.18,1.96,KIND,Indianapolis
2015-05-14,15.6,9.4,21.1,11.1,22.2,0.6,31.1,1895,1881,0,0.17,1.84,KIND,Indianapolis
2015-05-15,21.7,15.6,27.8,11.1,22.2,1.7,31.1,1973,2001,0.12,0.16,1.97,KIND,Indianapolis
2015-05-16,20,17.8,21.7,11.7,22.8,0,32.2,1997,1900,0.53,0.17,1.6,KIND,Indianapolis
2015-05-17,22.2,17.8,26.1,11.7,22.8,2.2,32.2,1973,1962,0,0.17,2.3,KIND,Indianapolis
2015-05-18,21.7,16.7,26.1,11.7,22.8,1.7,32.2,1973,1962,0,0.17,2.36,KIND,Indianapolis
2015-05-19,13.9,8.9,18.3,12.2,23.3,0,32.2,2002,1977,0,0.17,1.36,KIND,Indianapolis
2015-05-20,8.9,6.1,11.1,12.2,23.3,3.3,32.2,1894,1977,0,0.16,1.68,KIND,Indianapolis
2015-05-21,13.3,8.3,17.8,12.2,23.3,2.2,33.3,2002,1941,0,0.18,2.69,KIND,Indianapolis
2015-05-22,15.6,6.7,24.4,12.8,23.9,1.7,33.9,1883,1941,0,0.16,2.16,KIND,Indianapolis
2015-05-23,19.4,12.8,26.1,12.8,23.9,2.8,33.3,1963,1939,0,0.16,3.13,KIND,Indianapolis
2015-05-24,22.2,15,29.4,12.8,23.9,2.8,32.2,1925,1965,0,0.17,1.55,KIND,Indianapolis
2015-05-25,22.8,19.4,26.1,13.3,24.4,1.1,33.9,1925,1965,0.01,0.16,1.35,KIND,Indianapolis
2015-05-26,22.2,17.8,26.7,13.3,24.4,1.7,34.4,1961,1911,0.07,0.16,2.33,KIND,Indianapolis
2015-05-27,22.8,17.2,27.8,13.3,24.4,-0.6,34.4,1961,1911,0.07,0.15,1.62,KIND,Indianapolis
2015-05-28,22.2,15.6,28.9,13.9,24.4,3.9,35.6,1907,1911,0,0.16,1.5,KIND,Indianapolis
2015-05-29,23.9,18.3,28.9,13.9,25,2.2,33.9,1965,1895,0,0.16,2.19,KIND,Indianapolis
2015-05-30,23.9,18.9,28.9,13.9,25,2.8,34.4,1947,1895,1.28,0.15,3.8,KIND,Indianapolis
2015-05-31,16.1,12.8,19.4,14.4,25,2.2,35.6,1889,1895,0.08,0.16,2.61,KIND,Indianapolis
2015-06-01,14.4,11.1,17.8,14.4,25.6,3.9,35.6,2003,1934,0,0.14,1.95,KIND,Indianapolis
2015-06-02,15.6,9.4,21.1,14.4,25.6,3.9,37.8,1956,1934,0,0.15,3,KIND,Indianapolis
2015-06-03,16.1,10.6,21.7,15,25.6,4.4,37.8,1929,1895,0,0.14,2.89,KIND,Indianapolis
2015-06-04,21.1,13.9,27.8,15,26.1,6.1,35,1946,2011,0,0.14,2.87,KIND,Indianapolis
2015-06-05,23.9,17.2,30.6,15,26.1,4.4,36.7,1945,1925,0,0.15,1.51,KIND,Indianapolis
2015-06-06,20.6,16.1,24.4,15.6,26.1,3.9,35.6,1894,1933,0,0.15,2.62,KIND,Indianapolis
2015-06-07,23.9,16.7,31.1,15.6,26.7,5,36.7,1894,1933,0,0.14,3.8,KIND,Indianapolis
2015-06-08,21.1,15.6,26.1,15.6,26.7,6.7,35,1913,1933,1.9,0.15,2.14,KIND,Indianapolis
2015-06-09,21.1,14.4,27.8,15.6,26.7,5,34.4,1885,1914,0,0.14,2.11,KIND,Indianapolis
2015-06-10,25.6,18.3,32.2,16.1,27.2,6.7,35.6,1988,1933,0,0.14,2.21,KIND,Indianapolis
2015-06-11,26.7,20.6,32.2,16.1,27.2,5,35.6,1980,1933,0,0.14,2.9,KIND,Indianapolis
2015-06-12,27.2,22.2,31.7,16.1,27.2,5.6,35.6,1903,1894,0.21,0.13,3.04,KIND,Indianapolis
2015-06-13,26.7,21.7,31.1,16.7,27.8,7.2,35,1903,1894,0,0.14,2.2,KIND,Indianapolis
2015-06-14,25.6,21.1,30,16.7,27.8,7.2,34.4,1955,1954,0.13,0.14,2.12,KIND,Indianapolis
2015-06-15,26.1,21.1,31.1,16.7,27.8,7.2,34.4,1917,1952,0.54,0.13,1.82,KIND,Indianapolis
2015-06-16,25.6,21.7,28.9,17.2,27.8,5,35.6,1917,1913,0.5,0.13,1.98,KIND,Indianapolis
2015-06-17,24.4,22.2,26.1,17.2,28.3,7.8,35,1980,1913,0.75,0.14,1.73,KIND,Indianapolis
2015-06-18,25,20,30,17.2,28.3,7.2,35.6,1960,1962,0.67,0.14,2.05,KIND,Indianapolis
2015-06-19,22.8,20,25.6,17.2,28.3,8.9,36.1,1980,1953,0.67,0.14,1.75,KIND,Indianapolis
2015-06-20,23.9,21.1,26.1,17.8,28.3,6.7,37.8,1980,1953,0,0.14,2.03,KIND,Indianapolis
2015-06-21,23.9,18.3,28.9,17.8,28.9,5,36.7,1992,1988,0.27,0.14,1.95,KIND,Indianapolis
2015-06-22,25.6,20.6,30,17.8,28.9,2.8,37.2,1992,1988,0,0.15,1.92,KIND,Indianapolis
2015-06-23,24.4,20,28.3,17.8,28.9,6.7,35.6,1918,1930,0,0.14,2.81,KIND,Indianapolis
2015-06-24,21.7,16.7,26.7,17.8,28.9,9.4,36.7,1887,1933,0,0.15,0.92,KIND,Indianapolis
2015-06-25,23.9,18.9,28.3,18.3,28.9,7.8,38.9,1972,1988,0.85,0.15,3.73,KIND,Indianapolis
2015-06-26,21.7,18.9,24.4,18.3,29.4,9.4,38.9,1979,1954,1.57,0.14,3.09,KIND,Indianapolis
2015-06-27,18.9,15.6,22.2,18.3,29.4,8.9,37.8,1926,1934,0,0.14,2.79,KIND,Indianapolis
2015-06-28,19.4,12.8,25.6,18.3,29.4,10,40,1950,2012,0.09,0.15,1.65,KIND,Indianapolis
2015-06-29,21.1,17.2,25,18.3,29.4,8.9,39.4,1923,2012,0.21,0.14,1.63,KIND,Indianapolis
2015-06-30,22.8,17.8,27.8,18.3,29.4,7.8,36.1,1943,1933,0,0.14,1.5,KIND,Indianapolis
2014-07-01,27.8,22.2,32.8,22.2,32.8,18.3,37.8,1981,1990,0,0.21,7.26,KJAX,Jacksonville
2014-07-02,27.2,22.8,31.7,22.2,32.8,18.3,37.8,2000,1902,0,0.21,2.3,KJAX,Jacksonville
2014-07-03,28.9,21.7,35.6,22.2,33.3,17.2,37.2,2000,1970,0.41,0.22,4.87,KJAX,Jacksonville
2014-07-04,27.2,21.1,32.8,22.2,33.3,18.3,37.2,2000,1954,0,0.21,1.4,KJAX,Jacksonville
2014-07-05,27.8,22.8,32.2,22.2,33.3,18.9,37.8,2000,1877,0.01,0.21,1.85,KJAX,Jacksonville
2014-07-06,26.1,21.1,31.1,22.2,33.3,18.9,37.8,1986,1969,0,0.21,3.49,KJAX,Jacksonville
2014-07-07,27.2,21.1,33.3,22.2,33.3,18.3,38.3,1988,1902,0,0.21,2.07,KJAX,Jacksonville
2014-07-08,27.8,22.2,32.8,22.2,33.3,16.1,37.8,1972,1879,0,0.21,3.78,KJAX,Jacksonville
2014-07-09,28.3,21.7,34.4,22.2,33.3,17.2,38.3,2006,1941,0,0.22,2.07,KJAX,Jacksonville
2014-07-10,27.8,22.8,32.8,22.2,33.3,18.3,38.9,2000,1879,0.31,0.21,1.45,KJAX,Jacksonville
2014-07-11,27.2,22.2,31.7,22.8,33.3,18.3,40,1963,1879,0.27,0.21,3.14,KJAX,Jacksonville
2014-07-12,24.4,22.2,26.1,22.8,33.3,18.9,38.9,1890,1879,0.38,0.2,3.97,KJAX,Jacksonville
2014-07-13,26.7,21.7,31.1,22.8,33.3,18.9,38.9,1974,1980,0.02,0.21,2.35,KJAX,Jacksonville
2014-07-14,28.3,22.8,33.3,22.8,33.3,17.2,38.9,1974,1951,0,0.2,2.11,KJAX,Jacksonville
